,doc_id,doc_x,doc_y,genre
9789021444543,9789021444543,11.12928,4.846187,"Dutch literary novel, novella"
9789021446707,9789021446707,6.5066094,4.7742333,"translated literary novel, novella"
9789402752618,9789402752618,9.747047,11.766075,romance
9789402752748,9789402752748,11.023783,7.392156,unknown
9789029587211,9789029587211,8.787019,6.158865,"translated literary novel, novella"
9789461994837,9789461994837,9.286978,14.285659,romance
9789044968941,9789044968941,8.829476,5.4037523,"translated literary novel, novella"
9789461994967,9789461994967,6.861517,13.857059,romance
9789044968811,9789044968811,10.226817,9.698924,thriller
9789044630978,9789044630978,11.585023,4.597495,"Dutch literary novel, novella"
9789402531374,9789402531374,6.814187,14.118688,romance
9789402541908,9789402541908,9.187292,13.885659,romance
9789402759716,9789402759716,10.617718,10.037562,unknown
9789402541786,9789402541786,7.1480327,14.721271,romance
9789402535822,9789402535822,7.3401957,17.170013,romance
9789461700490,9789461700490,6.279859,13.9787445,romance
9789461702784,9789461702784,9.948803,12.43777,suspense pocket
9789044961485,9789044961485,10.110733,9.5303755,thriller
9789038894041,9789038894041,12.480229,5.476293,"Dutch literary novel, novella"
9789462250437,9789462250437,10.273016,5.624246,unknown
9789461999702,9789461999702,3.6199572,18.673552,thriller
9789025867072,9789025867072,9.862197,8.548474,unknown
9789401610018,9789401610018,9.991663,10.275631,thriller
9789401602839,9789401602839,12.75003,5.8756957,literary thriller
9789460413100,9789460413100,10.356818,6.229828,unknown
9789021440026,9789021440026,12.39015,5.5185943,literary thriller
9789044618853,9789044618853,12.084607,5.2721834,"Dutch literary novel, novella"
9789029505680,9789029505680,10.53904,5.2200274,"Dutch literary novel, novella"
9789021676128,9789021676128,13.692617,6.463817,unknown
9789461990518,9789461990518,9.122126,13.504845,romance
9789402537291,9789402537291,7.2004447,10.683514,historical novel (popular)
9789402750225,9789402750225,8.56342,11.404587,historical novel (popular)
9789461996510,9789461996510,8.047832,13.780219,romance
9789025868260,9789025868260,14.460861,5.389965,unknown
9789461702739,9789461702739,10.124626,12.613866,romance
9789402512595,9789402512595,5.6640506,13.881127,romance
9789402514209,9789402514209,6.0091286,13.559468,romance
9789401610902,9789401610902,11.966798,5.6832256,"Dutch literary novel, novella"
9789402538083,9789402538083,7.330953,14.881172,romance
9789029581530,9789029581530,16.276245,5.877709,unknown
9789048725700,9789048725700,14.6915865,6.4654956,unknown
9789048727544,9789048727544,14.600824,6.6195626,unknown
9789402531299,9789402531299,10.2985115,11.844366,suspense pocket
9789402523331,9789402523331,7.312682,14.422,romance
9789460413193,9789460413193,12.412048,4.224273,unknown
9789402543278,9789402543278,8.887927,14.378928,romance
9789402533804,9789402533804,5.683531,14.247205,romance
9789025854256,9789025854256,14.558664,6.5434046,unknown
9789038899640,9789038899640,12.014573,5.5555043,"Dutch literary novel, novella"
9789461994103,9789461994103,9.93825,11.99308,suspense pocket
9789402537352,9789402537352,9.597854,13.069806,romance
9789048725007,9789048725007,15.385034,6.3679113,unknown
9789401602624,9789401602624,9.316296,5.920914,"translated literary novel, novella"
9789044630688,9789044630688,9.926012,9.168018,"translated literary novel, novella"
9789402750522,9789402750522,6.624462,10.860427,historical novel (popular)
9789044975598,9789044975598,6.872748,5.1275563,literary thriller
9789044963861,9789044963861,8.684785,5.3692274,"translated literary novel, novella"
9789048725793,9789048725793,14.662968,6.6660857,unknown
9789025856908,9789025856908,15.139364,6.3650947,unknown
9789403145709,9789403145709,10.868529,9.149363,"translated literary novel, novella"
9789402531473,9789402531473,7.4583774,9.358078,unknown
9789402533637,9789402533637,6.3624773,14.509935,romance
9789048723676,9789048723676,14.8451605,6.336137,unknown
9789402502794,9789402502794,8.856716,12.752582,romance
9789402528282,9789402528282,5.682172,14.322339,romance
9789402527704,9789402527704,5.5881004,14.252097,romance
9789402525540,9789402525540,9.309649,13.543021,romance
9789402525410,9789402525410,10.330717,13.608617,romance
9789461992772,9789461992772,8.129539,15.222217,romance
9789402756203,9789402756203,7.5562673,13.884408,unknown
9789402754117,9789402754117,8.893531,12.019966,romance
9789025877323,9789025877323,10.169646,12.048046,unknown
9789461702999,9789461702999,10.40295,10.655765,suspense pocket
9789044629194,9789044629194,12.334875,3.8600616,"Dutch literary novel, novella"
9789402506488,9789402506488,7.8419456,13.932205,romance
9789044975475,9789044975475,12.71212,5.9493732,suspense general
9789044624656,9789044624656,8.695906,10.086761,"translated literary novel, novella"
9789044618167,9789044618167,11.064504,3.7956421,unknown
9789021676692,9789021676692,14.743252,5.5793967,unknown
9789044632521,9789044632521,9.408048,9.3688135,"translated literary novel, novella"
9789021444314,9789021444314,9.776339,4.675758,"Dutch literary novel, novella"
9789025863210,9789025863210,9.532341,4.653717,"Dutch literary novel, novella"
9789461702647,9789461702647,9.964991,12.428562,romance
9789025863340,9789025863340,9.687726,4.235626,"Dutch literary novel, novella"
9789044961546,9789044961546,10.664076,9.786009,suspense pocket
9789402504842,9789402504842,7.2251816,14.530573,romance
9789044961416,9789044961416,10.968684,10.016814,thriller
9789021671963,9789021671963,9.977311,4.564432,Young adult fiction
9789461993755,9789461993755,7.058842,13.836012,romance
9789460414695,9789460414695,13.1314335,3.4519217,suspense general
9789402524437,9789402524437,9.090974,14.561997,romance
9789402524567,9789402524567,5.6333776,13.5840435,romance
9789403152509,9789403152509,8.781737,6.305259,"translated literary novel, novella"
9789029590716,9789029590716,10.883299,2.700408,"Dutch literary novel, novella"
9789460400032,9789460400032,11.893533,7.093597,unknown
9789460400162,9789460400162,12.010562,7.471425,unknown
9789402508079,9789402508079,7.4419103,15.023487,romance
9789044627435,9789044627435,12.164802,5.6869106,"Dutch literary novel, novella"
9789038895802,9789038895802,9.878307,4.8117704,"Dutch literary novel, novella"
9789402511956,9789402511956,13.041195,11.623301,unknown
9789402755060,9789402755060,9.244933,7.4053116,historical novel (popular)
9789029590082,9789029590082,13.6398945,6.1386666,"Dutch literary novel, novella"
9789038891354,9789038891354,12.60822,5.7427707,"Dutch literary novel, novella"
9789402529531,9789402529531,8.017283,14.508435,romance
9789025862237,9789025862237,14.220928,6.3109956,unknown
9789029576925,9789029576925,12.242618,3.9924338,"Dutch literary novel, novella"
9789048724987,9789048724987,14.807714,6.5613008,unknown
9789461997449,9789461997449,6.8007984,13.818947,romance
9789461995124,9789461995124,9.440248,14.089721,romance
9789021443386,9789021443386,9.983866,5.4381547,"Dutch literary novel, novella"
9789402520002,9789402520002,10.275293,11.87092,suspense pocket
9789461705785,9789461705785,9.277824,13.113063,romance
9789461703149,9789461703149,8.966225,12.288173,romance
9789461703019,9789461703019,9.899558,12.471625,suspense pocket
9789044628944,9789044628944,10.868519,9.713698,literary thriller
9789044628814,9789044628814,12.781145,5.875715,literary thriller
9789402755749,9789402755749,9.592675,13.588986,romance
9789402751291,9789402751291,10.367368,10.682017,unknown
9789402755619,9789402755619,12.607145,11.703718,romance
9789402505092,9789402505092,9.453448,13.777047,romance
9789402507386,9789402507386,8.925275,13.677612,romance
9789402534061,9789402534061,5.4291015,14.352147,romance
9789402511765,9789402511765,14.474543,8.043981,Young adult fiction
9789025364687,9789025364687,9.64714,4.6464744,"Dutch literary novel, novella"
9789025864446,9789025864446,14.115559,6.4304748,unknown
9789044969696,9789044969696,4.0450225,8.642185,literary thriller
9789044625912,9789044625912,2.2292807,7.6706934,"Dutch literary novel, novella"
9789035144088,9789035144088,10.997062,6.5265436,unknown
9789044969948,9789044969948,11.919996,11.484901,"translated literary novel, novella"
9789044970067,9789044970067,10.731439,9.72831,thriller
9789402751505,9789402751505,-2.4931195,8.081948,Young adult fiction
9789461703903,9789461703903,6.9965415,13.90493,romance
9789401601283,9789401601283,9.778357,5.62627,"translated literary novel, novella"
9789461705792,9789461705792,9.296097,12.678497,suspense pocket
9789025866181,9789025866181,10.815196,4.488788,unknown
9789025862459,9789025862459,14.113673,6.2438374,unknown
9789044969115,9789044969115,9.810932,9.762807,literary thriller
9789461997227,9789461997227,9.991935,12.4765835,unknown
9789461995063,9789461995063,6.8786387,15.2642565,romance
9789402536232,9789402536232,10.018584,10.295531,thriller
9789402536362,9789402536362,10.3198395,11.710611,suspense pocket
9789402758986,9789402758986,8.36522,16.306282,"translated literary novel, novella"
9789402522495,9789402522495,5.500159,13.759477,romance
9789461708694,9789461708694,7.8278656,14.933451,romance
9789402520781,9789402520781,10.391664,13.528684,romance
9789035140547,9789035140547,10.790139,5.414725,unknown
9789402511772,9789402511772,11.208246,10.638759,unknown
9789021678399,9789021678399,15.434944,6.362845,unknown
9789461705006,9789461705006,7.034958,14.256924,romance
9789402505641,9789402505641,5.71543,13.961208,romance
9789402751512,9789402751512,9.5334,10.262579,Young adult fiction
9789492899927,9789492899927,9.540262,9.597056,unknown
9789048718092,9789048718092,14.892322,6.6279693,unknown
9789402758658,9789402758658,12.536137,5.5581365,literary thriller
9789402530513,9789402530513,6.800795,14.272374,romance
9789044970609,9789044970609,9.710253,5.843602,unknown
9789023468271,9789023468271,8.870838,6.189054,"translated literary novel, novella"
9789401608879,9789401608879,9.747301,6.737913,"translated literary novel, novella"
9789402524420,9789402524420,6.6835246,15.330699,romance
9789044976601,9789044976601,11.011895,9.332211,thriller
9789044974515,9789044974515,9.543473,8.493951,"translated literary novel, novella"
9789402755077,9789402755077,8.340796,11.936598,"translated literary novel, novella"
9789460400025,9789460400025,12.114201,6.879005,unknown
9789035142930,9789035142930,10.714867,6.0466256,unknown
9789461708779,9789461708779,8.330932,15.439908,romance
9789460414046,9789460414046,14.395626,5.201494,unknown
9789402542431,9789402542431,9.109579,13.689394,romance
9789402542561,9789402542561,5.9654827,14.283659,romance
9789021445274,9789021445274,9.326461,4.1646237,"Dutch literary novel, novella"
9789044960426,9789044960426,10.042431,-3.4831066,detective
9789461998088,9789461998088,6.7408624,14.272368,romance
9789025862220,9789025862220,13.931127,6.309572,unknown
9789403160900,9789403160900,12.276664,5.5701113,"Dutch literary novel, novella"
9789461704986,9789461704986,7.0592833,14.3224745,romance
9789402759006,9789402759006,10.574676,10.075026,unknown
9789402531534,9789402531534,5.786832,14.250027,romance
9789402533620,9789402533620,5.7334723,14.352685,romance
9789402525557,9789402525557,9.570812,12.274564,suspense pocket
9789461992635,9789461992635,7.0168934,13.867482,romance
9789461990471,9789461990471,10.373164,11.657608,suspense pocket
9789402519266,9789402519266,8.641773,12.587692,romance
9789461992765,9789461992765,6.4714003,14.768883,romance
9789021403984,9789021403984,15.377183,6.38734,unknown
9789029591676,9789029591676,10.94566,5.065872,"Dutch literary novel, novella"
9789461704658,9789461704658,6.9924326,14.782833,romance
9789025863593,9789025863593,9.35289,4.2203927,"Dutch literary novel, novella"
9789044640380,9789044640380,11.074548,6.66179,unknown
9789044618020,9789044618020,12.895069,5.9301,"Dutch literary novel, novella"
9789402535778,9789402535778,5.5831084,14.606645,romance
9789402754100,9789402754100,8.844437,11.5792465,romance
9789044977776,9789044977776,10.003631,9.455102,literary thriller
9789029581509,9789029581509,16.27218,5.882613,unknown
9789402510836,9789402510836,6.2697053,13.931775,romance
9789461700544,9789461700544,10.392226,12.870296,romance
9789025863357,9789025863357,9.341726,4.1872983,"Dutch literary novel, novella"
9789402514360,9789402514360,8.225394,15.527863,romance
9789402516074,9789402516074,9.232306,11.347413,romance
9789402514230,9789402514230,6.06317,13.311707,romance
9789029577915,9789029577915,8.879293,5.3146677,"translated literary novel, novella"
9789402527087,9789402527087,5.769258,13.866603,romance
9789461709127,9789461709127,6.9894967,10.745638,romance
9789044636697,9789044636697,10.654106,6.9204865,unknown
9789461996350,9789461996350,6.8106236,14.36221,romance
9789461702029,9789461702029,6.8538194,14.450715,romance
9789402516883,9789402516883,7.74207,15.346082,romance
9789402538793,9789402538793,10.693889,12.958579,romance
9789402754629,9789402754629,8.974892,12.977258,romance
9789401600477,9789401600477,8.53368,9.447111,"translated literary novel, novella"
9789402537345,9789402537345,9.785265,13.532962,romance
9789402531589,9789402531589,5.686693,14.463226,romance
9789402535051,9789402535051,9.636058,15.180637,romance
9789402537215,9789402537215,9.75413,12.8516655,romance
9789044624038,9789044624038,8.836974,9.535232,"translated literary novel, novella"
9789044624168,9789044624168,9.365693,9.198837,"translated literary novel, novella"
9789461992956,9789461992956,10.01003,12.807509,suspense pocket
9789402512441,9789402512441,10.020714,11.442722,thriller
9789461990358,9789461990358,8.627461,12.72727,romance
9789021440736,9789021440736,14.283607,9.061018,literary thriller
9789402537581,9789402537581,9.53479,12.135047,suspense pocket
9789402538007,9789402538007,9.255611,12.17864,romance
9789021669755,9789021669755,13.690499,5.9729624,unknown
9789402504736,9789402504736,6.2660437,14.310099,romance
9789029587228,9789029587228,8.788112,6.157864,"translated literary novel, novella"
9789461992758,9789461992758,9.804737,15.0154,romance
9789044618907,9789044618907,12.334121,5.1293135,"Dutch literary novel, novella"
9789025867126,9789025867126,10.857041,7.0157785,unknown
9789402754827,9789402754827,9.613048,14.612168,romance
9789402510041,9789402510041,8.68006,15.246657,romance
9789402514599,9789402514599,6.4536457,14.310708,romance
9789402506266,9789402506266,8.472263,14.606658,romance
9789044971743,9789044971743,9.440661,7.8274913,thriller
9789048725090,9789048725090,14.569894,6.5835357,unknown
9789402531459,9789402531459,7.5343614,9.381676,unknown
9789402521726,9789402521726,6.9108105,14.519837,romance
9789029577878,9789029577878,9.802071,8.621184,"translated literary novel, novella"
9789044634297,9789044634297,9.542298,8.990405,"translated literary novel, novella"
9789021456591,9789021456591,10.411098,6.97357,Young adult fiction
9789402537451,9789402537451,9.611826,13.863198,romance
9789044626438,9789044626438,8.76196,6.25367,"translated literary novel, novella"
9789044971187,9789044971187,9.496262,8.151239,"translated literary novel, novella"
9789402756500,9789402756500,8.917971,13.538154,unknown
9789401604192,9789401604192,8.596623,6.4213133,literary thriller
9789402500417,9789402500417,7.289344,10.885379,historical novel (popular)
9789402500547,9789402500547,7.393527,11.024939,historical novel (popular)
9789044975376,9789044975376,10.2769,9.626787,literary thriller
9789029591928,9789029591928,10.654261,5.580469,"Dutch literary novel, novella"
9789044622799,9789044622799,8.484546,9.520239,"translated literary novel, novella"
9789048727339,9789048727339,14.768654,6.4613547,unknown
9789461704788,9789461704788,8.375063,15.661492,romance
9789402516630,9789402516630,7.3897514,14.280602,romance
9789402516760,9789402516760,5.898851,13.47208,romance
9789044963151,9789044963151,9.350267,9.466918,"translated literary novel, novella"
9789461709950,9789461709950,7.241485,14.991866,romance
9789402531220,9789402531220,8.633844,15.404357,romance
9789402533064,9789402533064,13.253202,11.796479,unknown
9789025856922,9789025856922,14.741525,6.7339845,unknown
9789402509199,9789402509199,8.670445,13.506883,romance
9789402750508,9789402750508,8.401115,11.83166,"translated literary novel, novella"
9789402510638,9789402510638,6.971021,13.86115,romance
9789402752892,9789402752892,6.68494,17.275879,romance
9789402525243,9789402525243,6.00304,14.638132,romance
9789021444383,9789021444383,10.103571,4.5259194,"Dutch literary novel, novella"
9789021446097,9789021446097,15.164821,5.0635853,"Dutch literary novel, novella"
9789461990365,9789461990365,8.673318,13.148362,romance
9789461990235,9789461990235,9.018017,14.153784,romance
9789044619713,9789044619713,12.011495,5.4859643,unknown
9789044625172,9789044625172,12.3695345,5.996876,unknown
9789461998842,9789461998842,10.417216,12.84283,romance
9789044976045,9789044976045,10.023909,9.126183,"translated literary novel, novella"
9789044974201,9789044974201,11.0726795,10.433197,thriller
9789402755633,9789402755633,12.660157,11.711335,romance
9789402755763,9789402755763,11.844619,7.160576,unknown
9789038891507,9789038891507,11.41634,6.0747776,unknown
9789402515503,9789402515503,8.943929,14.858278,romance
9789044970807,9789044970807,10.22343,6.7446465,thriller
9789461703033,9789461703033,7.638996,17.379072,romance
9789461703163,9789461703163,8.85007,14.235963,romance
9789025862534,9789025862534,10.667692,4.746648,unknown
9789021447674,9789021447674,12.4402895,5.8213687,"Dutch literary novel, novella"
9789402542325,9789402542325,10.172843,12.170725,romance
9789402540161,9789402540161,9.505864,14.914895,romance
9789402540031,9789402540031,5.7623153,14.478653,romance
9789044969078,9789044969078,10.993671,9.315647,suspense pocket
9789044628074,9789044628074,9.808198,9.107022,"translated literary novel, novella"
9789044969962,9789044969962,6.7923365,5.4037776,thriller
9789402532043,9789402532043,6.0554767,13.981223,romance
9789461708977,9789461708977,6.4341,12.322272,romance
9789044631685,9789044631685,7.149188,5.145063,"translated literary novel, novella"
9789048724840,9789048724840,14.159609,5.6909294,unknown
9789402518405,9789402518405,7.1584706,14.691258,romance
9789461993106,9789461993106,10.04938,15.389948,romance
9789029582834,9789029582834,11.6203985,5.029971,"Dutch literary novel, novella"
9789038891293,9789038891293,11.519782,5.3283315,"Dutch literary novel, novella"
9789044964707,9789044964707,12.954287,6.2440214,literary thriller
9789038897226,9789038897226,9.717119,4.248528,"Dutch literary novel, novella"
9789402755800,9789402755800,9.169936,9.395812,"translated literary novel, novella"
9789461707406,9789461707406,9.882402,11.909323,suspense pocket
9789025862589,9789025862589,14.359921,6.6437974,unknown
9789402520095,9789402520095,9.945607,12.595013,suspense pocket
9789402508949,9789402508949,8.141219,14.148397,romance
9789460414961,9789460414961,13.13704,3.420061,suspense general
9789460414831,9789460414831,9.910008,5.66572,historical novel (popular)
9789402753042,9789402753042,8.870815,10.841835,romance
9789025860813,9789025860813,14.482893,6.472028,unknown
9789461997463,9789461997463,8.970256,13.353096,romance
9789402758856,9789402758856,6.886502,5.1274514,literary thriller
9789044974478,9789044974478,11.121709,10.454849,thriller
9789402507485,9789402507485,10.322072,12.010965,suspense pocket
9789048724673,9789048724673,12.863635,5.7961125,unknown
9789460400148,9789460400148,12.1647005,7.570728,unknown
9789460400018,9789460400018,12.095327,6.903263,unknown
9789402758788,9789402758788,9.896555,9.415379,unknown
9789021671680,9789021671680,7.313171,7.1597075,unknown
9789044966404,9789044966404,10.675887,8.556319,suspense pocket
9789461998736,9789461998736,9.583971,13.197465,romance
9789402755817,9789402755817,8.865104,14.922317,"translated literary novel, novella"
9789402755947,9789402755947,9.154582,7.457326,"translated literary novel, novella"
9789402507256,9789402507256,6.857236,14.538784,romance
9789044970623,9789044970623,8.9443,8.279276,literary thriller
9789401601597,9789401601597,8.903429,6.5974164,"translated literary novel, novella"
9789402530469,9789402530469,6.708883,14.941867,romance
9789402508680,9789402508680,11.040443,13.2817,"translated literary novel, novella"
9789035142794,9789035142794,11.291771,6.8764153,unknown
9789461997524,9789461997524,8.280139,13.692316,romance
9789021443492,9789021443492,10.912228,4.6091423,"Dutch literary novel, novella"
9789460416378,9789460416378,11.5611315,4.1023474,"Dutch literary novel, novella"
9789025869304,9789025869304,6.1700883,13.416153,unknown
9789044627558,9789044627558,11.957796,6.258972,unknown
9789048724734,9789048724734,14.586894,6.5168777,unknown
9789402536461,9789402536461,9.273163,12.152221,romance
9789402753691,9789402753691,8.671466,5.330648,"translated literary novel, novella"
9789035139268,9789035139268,12.205244,7.3949213,unknown
9789402536348,9789402536348,5.916793,14.80874,romance
9789044625035,9789044625035,9.701532,8.91819,"translated literary novel, novella"
9789021445427,9789021445427,10.085728,4.791254,"Dutch literary novel, novella"
9789460412189,9789460412189,9.795219,5.7927556,unknown
9789402542332,9789402542332,8.065987,15.34301,romance
9789461995049,9789461995049,8.7712345,13.358215,romance
9789461991591,9789461991591,6.5132966,14.73741,romance
9789044962161,9789044962161,11.553329,10.089553,literary thriller
9789029592482,9789029592482,10.100078,5.9088235,"translated literary novel, novella"
9789402513288,9789402513288,7.916333,13.330063,romance
9789044962031,9789044962031,8.973049,8.265003,suspense pocket
9789025862473,9789025862473,10.648341,4.8166103,unknown
9789401611091,9789401611091,9.08509,5.4729986,"translated literary novel, novella"
9789461995803,9789461995803,7.816159,13.579903,romance
9789461708830,9789461708830,8.781546,14.505992,romance
9789402532104,9789402532104,8.911037,13.8939295,romance
9789461708960,9789461708960,6.4294734,12.312555,romance
9789402751468,9789402751468,9.088788,9.338118,"translated literary novel, novella"
9789461707338,9789461707338,9.876655,12.0387,suspense pocket
9789402517194,9789402517194,6.899409,14.20054,romance
9789038897448,9789038897448,11.889067,3.8581798,"Dutch literary novel, novella"
9789402518542,9789402518542,9.023865,13.954074,romance
9789048724857,9789048724857,14.892868,6.4614515,unknown
9789402518412,9789402518412,7.569475,13.419565,romance
9789461991355,9789461991355,7.924783,17.50618,unknown
9789402756517,9789402756517,8.802631,14.111336,suspense pocket
9789021439730,9789021439730,9.39822,5.6342783,"translated literary novel, novella"
9789402500400,9789402500400,6.9397655,10.636274,historical novel (popular)
9789029585682,9789029585682,10.621057,6.7027597,"Dutch literary novel, novella"
9789402504088,9789402504088,6.537755,14.690344,romance
9789461700247,9789461700247,9.21857,14.330887,romance
9789048723928,9789048723928,15.509536,6.3520813,unknown
9789044642919,9789044642919,11.473466,6.4703526,unknown
9789021444550,9789021444550,11.239436,4.876033,"Dutch literary novel, novella"
9789402543315,9789402543315,9.00947,13.587862,historical novel (popular)
9789402541151,9789402541151,7.0301604,10.843706,historical novel (popular)
9789402500394,9789402500394,7.319464,10.828412,historical novel (popular)
9789401604611,9789401604611,11.355184,7.171548,unknown
9789402531237,9789402531237,8.538188,15.478593,romance
9789402531367,9789402531367,10.170299,13.414661,romance
9789461994974,9789461994974,6.855989,13.8049555,romance
9789402525304,9789402525304,6.984046,10.584492,historical novel (popular)
9789021446080,9789021446080,15.159296,5.1143484,"Dutch literary novel, novella"
9789461990372,9789461990372,8.39982,12.4956255,romance
9789461700483,9789461700483,6.12162,13.562609,romance
9789029568661,9789029568661,11.910161,4.444164,"Dutch literary novel, novella"
9789402528596,9789402528596,7.3733416,9.351142,unknown
9789402752885,9789402752885,6.682363,17.257648,romance
9789025865375,9789025865375,14.06589,6.9118915,unknown
9789461704672,9789461704672,6.487892,14.253262,romance
9789402512212,9789402512212,7.806404,14.579824,romance
9789402512342,9789402512342,9.375915,14.397932,romance
9789461999641,9789461999641,9.733293,9.202965,"translated literary novel, novella"
9789402516814,9789402516814,6.872231,13.527232,romance
9789021669106,9789021669106,7.3125157,7.162943,unknown
9789461996503,9789461996503,8.602043,12.667959,romance
9789461999085,9789461999085,10.263518,14.487388,romance
9789029581523,9789029581523,16.285831,5.8755755,unknown
9789401600224,9789401600224,9.379571,9.791194,"translated literary novel, novella"
9789402538090,9789402538090,9.993948,13.276405,romance
9789461994899,9789461994899,9.335528,14.140273,romance
9789461700339,9789461700339,8.378537,15.66964,romance
9789402512281,9789402512281,8.744014,13.811379,romance
9789402510195,9789402510195,8.49244,15.424461,romance
9789461994110,9789461994110,9.964215,12.029919,suspense pocket
9789044618983,9789044618983,12.337512,5.1554775,"Dutch literary novel, novella"
9789461709073,9789461709073,6.984948,11.028682,romance
9789048725144,9789048725144,14.434814,6.642028,unknown
9789461992802,9789461992802,6.5593705,13.833405,romance
9789048725014,9789048725014,14.916726,6.336746,unknown
9789402533699,9789402533699,8.605787,14.03872,romance
9789402535105,9789402535105,9.691019,15.224696,romance
9789029591911,9789029591911,10.695751,5.619469,"Dutch literary novel, novella"
9789021442426,9789021442426,10.132229,4.5365615,"Dutch literary novel, novella"
9789461994684,9789461994684,6.585749,14.2241,romance
9789461999146,9789461999146,7.033877,9.303895,unknown
9789038896441,9789038896441,11.565111,5.8410926,"Dutch literary novel, novella"
9789402510751,9789402510751,6.108965,13.454292,romance
9789461999016,9789461999016,7.146785,14.380897,romance
9789461706331,9789461706331,8.381909,12.5707,romance
9789044963922,9789044963922,9.960477,6.207725,literary thriller
9789461702937,9789461702937,9.5494175,13.326466,suspense pocket
9789402750461,9789402750461,6.5921116,10.922659,historical novel (popular)
9789402752625,9789402752625,12.573235,11.77689,historical novel (popular)
9789044640410,9789044640410,9.831234,5.5412655,unknown
9789025878122,9789025878122,14.644927,6.641824,unknown
9789402533774,9789402533774,5.4624457,14.420258,thriller
9789401606202,9789401606202,10.498708,7.8487635,unknown
9789402750348,9789402750348,11.03653,13.291139,"translated literary novel, novella"
9789402750218,9789402750218,10.326975,10.204217,unknown
9789402500493,9789402500493,6.942624,11.069452,historical novel (popular)
9789402502787,9789402502787,8.480089,12.877782,romance
9789044629613,9789044629613,10.924164,7.457437,unknown
9789461700384,9789461700384,10.616291,12.197597,suspense pocket
9789029568166,9789029568166,9.562238,6.378981,"translated literary novel, novella"
9789402502909,9789402502909,8.584438,12.277529,romance
9789461990525,9789461990525,6.866237,14.416435,romance
9789460411229,9789460411229,12.8693,3.964515,suspense general
9789402525403,9789402525403,9.948413,13.853587,romance
9789044977622,9789044977622,9.765478,9.225288,"translated literary novel, novella"
9789402756340,9789402756340,9.935811,11.484412,thriller
9789402756210,9789402756210,8.143624,14.023156,unknown
9789460413827,9789460413827,8.292708,4.8684974,suspense general
9789044626551,9789044626551,10.677283,4.5863986,"Dutch literary novel, novella"
9789035143913,9789035143913,11.076217,6.2005105,unknown
9789021444307,9789021444307,9.73415,4.7449813,"Dutch literary novel, novella"
9789402541656,9789402541656,8.262458,12.768329,romance
9789460415135,9789460415135,11.777769,7.0776024,unknown
9789402525397,9789402525397,10.087221,13.963576,romance
9789461994769,9789461994769,10.314906,14.500893,romance
9789461994639,9789461994639,7.0658526,9.373493,unknown
9789402752946,9789402752946,6.6796722,17.271204,romance
9789402752816,9789402752816,6.68728,17.26982,romance
9789461702654,9789461702654,7.042805,10.527617,romance
9789025863203,9789025863203,14.11233,6.3804255,unknown
9789461998996,9789461998996,7.261608,14.465372,romance
9789402532753,9789402532753,9.892859,13.063977,romance
9789402524574,9789402524574,5.573606,13.83773,romance
9789402526660,9789402526660,7.449416,14.317317,romance
9789021677132,9789021677132,15.030302,5.7532506,unknown
9789029590655,9789029590655,10.872365,2.6558099,"Dutch literary novel, novella"
9789025874919,9789025874919,10.808014,9.091047,Young adult fiction
9789025857981,9789025857981,10.410087,5.2835574,unknown
9789402532197,9789402532197,8.509624,15.657343,romance
9789025364779,9789025364779,10.372474,5.67731,"translated literary novel, novella"
9789402517057,9789402517057,5.810816,13.566511,romance
9789044962666,9789044962666,9.970252,8.404214,literary thriller
9789035144026,9789035144026,10.620532,7.258605,unknown
9789461993182,9789461993182,8.337696,15.420166,romance
9789048724994,9789048724994,14.887716,6.49688,unknown
9789402518481,9789402518481,9.342745,13.467768,romance
9789021455945,9789021455945,12.921432,3.608343,literary thriller
9789402524499,9789402524499,7.6583867,15.374615,romance
9789044964783,9789044964783,9.774452,8.712686,unknown
9789044628807,9789044628807,9.72463,8.58544,unknown
9789044966497,9789044966497,10.713691,8.573838,suspense pocket
9789044638332,9789044638332,12.547819,5.8883286,"Dutch literary novel, novella"
9789025304119,9789025304119,9.350899,6.2416096,"translated literary novel, novella"
9789461707482,9789461707482,8.376823,12.586411,unknown
9789402753196,9789402753196,7.223609,17.05711,romance
9789402534122,9789402534122,5.8078303,14.148235,romance
9789025862299,9789025862299,14.66596,7.576398,unknown
9789029509671,9789029509671,10.450764,6.0052705,unknown
9789461707246,9789461707246,8.879865,12.909669,romance
9789029592338,9789029592338,12.2031765,3.5645375,"Dutch literary novel, novella"
9789402513462,9789402513462,8.479909,15.578467,romance
9789025869397,9789025869397,12.273217,5.5659547,unknown
9789401605748,9789401605748,10.073174,5.8820724,"Dutch literary novel, novella"
9789402753752,9789402753752,12.540447,11.781057,historical novel (popular)
9789044970074,9789044970074,10.131927,9.428701,Young adult fiction
9789044966480,9789044966480,10.617571,8.523795,suspense pocket
9789402755893,9789402755893,8.701153,6.384617,thriller
9789025864286,9789025864286,15.503979,6.3509502,unknown
9789461708113,9789461708113,8.253411,13.776797,romance
9789461995070,9789461995070,7.200791,14.990053,romance
9789461997364,9789461997364,6.5616035,13.697645,romance
9789402526844,9789402526844,10.0694895,13.724844,romance
9789048724024,9789048724024,14.951975,6.258016,unknown
9789402508604,9789402508604,7.22456,14.826566,romance
9789029582100,9789029582100,11.007557,5.704012,"Dutch literary novel, novella"
